89																							1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-3	-44	53	NaN	NaN	NaN	NaN	L_precuneus	7	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	0	-47	59	NaN	NaN	NaN	NaN	R_precuneus	7	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-17	3	-2	NaN	NaN	NaN	NaN	L_putamen	NaN	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	29	-22	-2	NaN	NaN	NaN	NaN	R_putamen	NaN	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-29	39	20	NaN	NaN	NaN	NaN	L_superior_frontal_gyrus	10	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-32	-56	48	NaN	NaN	NaN	NaN	L_superior_parietal_lobule	7	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-55	-39	9	NaN	NaN	NaN	NaN	L_superior_temporal_gyrus	22	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	52	-50	15	NaN	NaN	NaN	NaN	R_superior_temporal_gyrus	22	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	46	11	-7	NaN	NaN	NaN	NaN	R_superior_temporal_gyrus	38	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	40	-58	20	NaN	NaN	NaN	NaN	R_superior_temporal_gyrus	39	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-49	-56	15	NaN	NaN	NaN	NaN	L_superior_temporal_gyrus	39	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-35	-25	15	NaN	NaN	NaN	NaN	L_superior_temporal_gyrus	42	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-46	-44	26	NaN	NaN	NaN	NaN	L_supramarginal_gyrus	40	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	-14	-11	15	NaN	NaN	NaN	NaN	L_thalamus	NaN	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Baron_Cohen_1999	theory_of_mind_task	4	fMRI	T88	12	6	b	NaN	NaN	0	-31	4	NaN	NaN	NaN	NaN	R_thalamus	NaN	block	NaN	NaN	6	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	yes	no	yes	no	no	no	no	no	no	no	no	no	no	na	OtheMent	OtheMent	NoAffMen	CoacOrNa	CoacOrNa	OtheNTra	OtheNTra	CoacOrNa	anyother	MentalSt	Explicit	CoacOrNa	CoacOrNa	affectiv	otheraff	NotBaseL	anyother	affectiv	otheraff
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-12	58	8	4.95	NaN	0.001	uncorrected	medial_frontal_gyrus	10	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-8	52	18	4.79	NaN	0.001	uncorrected	medial_frontal_gyrus	9	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	10	54	24	4.04	NaN	0.001	uncorrected	medial_frontal_gyrus	9	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-10	-18	66	4.46	NaN	0.001	uncorrected	precentral_gyrus	4	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-44	6	44	4.07	NaN	0.001	uncorrected	middle_frontal_gyrus	6	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	6	36	54	5.1	NaN	0.001	uncorrected	superior_frontal_gyrus	8	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-6	32	54	4.56	NaN	0.001	uncorrected	superior_frontal_gyrus	8	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-6	14	60	3.74	NaN	0.001	uncorrected	superior_frontal_gyrus	6	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-52	32	2	4.31	NaN	0.001	uncorrected	DLPFC	45	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-36	28	-22	3.47	NaN	0.001	uncorrected	lateral_orbitofrontal_cortex	47	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-50	-44	6	4.02	NaN	0.001	uncorrected	middle_temporal_gyrus	21_37	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	56	8	-28	4.25	NaN	0.001	uncorrected	middle/superior_temporal_gyrus	21_38	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-52	8	-38	5.19	NaN	0.001	uncorrected	middle/superior_temporal_gyrus	21_38	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-8	-98	8	4.79	NaN	0.001	uncorrected	cuneus	17	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-20	-82	-10	4.32	NaN	0.001	uncorrected	fusiform_gyrus	19_18	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	18	-98	10	4.23	NaN	0.001	uncorrected	cuneus	18	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-34	-74	-16	3.76	NaN	0.001	uncorrected	cerebellum	NaN	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"intentional_violation_of_social_norms_stories_vs_""normal""_stories"	5	fMRI	T88	12	0	m	SPM99	random	-6	-28	-20	3.78	NaN	0.001	uncorrected	ponto-mesencephalic_junction	NaN	event_related	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	4	54	36	4.3	NaN	0.001	uncorrected	medial_frontal	9	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	2	36	52	3.77	NaN	0.001	uncorrected	superior_frontal_gyrus	8	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-48	12	46	4.19	NaN	0.001	uncorrected	middle_frontal_gyrus	6_9	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-56	18	16	4.25	NaN	0.001	uncorrected	DLPFC	44	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-54	24	8	4.41	NaN	0.001	uncorrected	DLPFC	45	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-42	26	-14	4.21	NaN	0.001	uncorrected	lateral_orbitofrontal	47	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-50	-38	-2	3.95	NaN	0.001	uncorrected	middle_temporal_gyrus	21_37	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	52	-16	-16	3.95	NaN	0.001	uncorrected	middle_temporal_gyrus	21	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-54	2	-28	5.62	NaN	0.001	uncorrected	middle_temporal_gyrus	21	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-50	12	-24	3.87	NaN	0.001	uncorrected	superior_temporal_gyrus	38	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	48	8	-28	4.74	NaN	0.001	uncorrected	superior_temporal_gyrus	38	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Berthoz_2002	"unintentional_(embarrassing)_violations_of_social_norms_vs_""normal""_stories"	6	fMRI	T88	12	0	m	SPM99	random	-4	-80	-4	4.35	NaN	0.001	uncorrected	lingual_gyrus	18	event_related	NaN	NaN	0	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
